date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,cloud_cover,visibility,wind_speed_10m,wind_direction_10m,uv_index,uv_index_clear_sky,is_day,location,key
2024-08-14 21:00:00+00:00,39.945,21.0,13.495976,40.613224,0.0,0.0,0.0,0.0,0.0,5.0,24140.0,16.454008,259.91946,8.15,8.15,1.0,Phoenix,Phoenix 2024-08-14 21:00:00+00:00
2024-08-14 21:00:00+00:00,38.3695,32.0,18.77158,41.24939,13.0,0.0,0.0,0.0,0.0,0.0,24140.0,12.783802,189.72751,6.9,6.9,1.0,Houston,Houston 2024-08-14 21:00:00+00:00
2024-08-14 22:00:00+00:00,29.359001,32.0,10.9549675,28.753883,0.0,0.0,0.0,0.0,0.0,6.0,24140.0,6.1305785,49.76371,0.9,2.35,1.0,New York,New York 2024-08-14 22:00:00+00:00
2024-08-14 22:00:00+00:00,28.210001,30.0,8.995001,26.487494,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,21.67786,305.53775,7.35,7.35,1.0,San Jose,San Jose 2024-08-14 22:00:00+00:00
2024-08-14 22:00:00+00:00,40.145,20.0,12.911962,39.680115,0.0,0.0,0.0,0.0,0.0,5.0,24140.0,19.211996,257.00537,7.1,7.1,1.0,Phoenix,Phoenix 2024-08-14 22:00:00+00:00
2024-08-14 22:00:00+00:00,40.1385,24.0,15.7256,40.937134,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,12.413476,163.14153,5.2,5.2,1.0,Dallas,Dallas 2024-08-14 22:00:00+00:00
2024-08-14 22:00:00+00:00,37.7695,36.0,20.143026,39.36306,11.0,0.0,0.0,0.0,0.0,37.0,24140.0,19.917469,173.77426,5.25,5.25,1.0,Houston,Houston 2024-08-14 22:00:00+00:00
2024-08-14 22:00:00+00:00,24.640999,53.0,14.42639,25.93306,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,14.512064,246.61476,7.4,7.4,1.0,San Diego,San Diego 2024-08-14 22:00:00+00:00
2024-08-14 22:00:00+00:00,38.599503,29.0,17.402468,39.944157,0.0,0.0,0.0,0.0,0.0,31.0,24140.0,14.24163,159.27437,5.65,5.7,1.0,San Antonio,San Antonio 2024-08-14 22:00:00+00:00
2024-08-14 22:00:00+00:00,32.3435,27.0,10.962898,31.800941,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,18.079027,215.2725,7.4,7.4,1.0,Los Angeles,Los Angeles 2024-08-14 22:00:00+00:00
2024-08-14 22:00:00+00:00,29.192999,30.0,9.843444,28.638031,5.0,0.0,0.0,0.0,0.0,93.0,24140.0,3.563818,135.0001,2.15,2.3,1.0,Philadelphia,Philadelphia 2024-08-14 22:00:00+00:00
2024-08-14 22:00:00+00:00,25.810501,47.0,13.646757,25.266449,5.0,0.0,0.0,0.0,0.0,100.0,24140.0,11.753877,62.65021,1.9,3.7,1.0,Chicago,Chicago 2024-08-14 22:00:00+00:00
2024-08-14 23:00:00+00:00,40.245,19.0,12.211093,38.840885,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,19.13426,258.05585,5.55,5.55,1.0,Phoenix,Phoenix 2024-08-14 23:00:00+00:00
2024-08-14 23:00:00+00:00,24.310501,54.0,14.409524,24.134897,8.0,0.0,0.0,0.0,0.0,100.0,24140.0,11.119281,60.94549,0.95,2.15,1.0,Chicago,Chicago 2024-08-14 23:00:00+00:00
2024-08-14 23:00:00+00:00,39.9385,24.0,15.558593,39.726574,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,14.24163,159.27437,3.35,3.35,1.0,Dallas,Dallas 2024-08-14 23:00:00+00:00
2024-08-14 23:00:00+00:00,27.293,40.0,12.515187,26.262533,4.0,0.0,0.0,0.0,0.0,5.0,24140.0,12.43434,157.8905,0.95,1.0,1.0,Philadelphia,Philadelphia 2024-08-14 23:00:00+00:00
2024-08-14 23:00:00+00:00,27.61,31.0,8.962095,25.744347,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,19.376562,305.1665,6.25,6.25,1.0,San Jose,San Jose 2024-08-14 23:00:00+00:00
2024-08-14 23:00:00+00:00,24.640999,53.0,14.42639,25.385384,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,13.570615,248.19853,6.0,6.0,1.0,San Diego,San Diego 2024-08-14 23:00:00+00:00
2024-08-14 23:00:00+00:00,35.0695,48.0,22.419651,36.948578,8.0,0.0,0.0,0.0,0.0,78.0,24140.0,22.380884,168.87085,3.35,3.35,1.0,Houston,Houston 2024-08-14 23:00:00+00:00
2024-08-14 23:00:00+00:00,38.299503,29.0,17.14591,38.50196,0.0,0.0,0.0,0.0,0.0,76.0,24140.0,15.876775,147.0306,3.75,3.8,1.0,San Antonio,San Antonio 2024-08-14 23:00:00+00:00
2024-08-14 23:00:00+00:00,28.259,37.0,12.187189,27.344927,0.0,0.0,0.0,0.0,0.0,5.0,24140.0,10.8955765,82.40546,0.25,1.0,1.0,New York,New York 2024-08-14 23:00:00+00:00
2024-08-14 23:00:00+00:00,30.7435,31.0,11.676503,29.625721,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,19.09358,224.23619,6.1,6.1,1.0,Los Angeles,Los Angeles 2024-08-14 23:00:00+00:00
2024-08-15 00:00:00+00:00,23.7105,59.0,15.224656,24.312626,10.0,0.0,0.0,0.0,0.0,100.0,24140.0,7.8954163,65.77226,0.4,0.9,1.0,Chicago,Chicago 2024-08-15 00:00:00+00:00
2024-08-15 00:00:00+00:00,40.045,18.0,11.230029,37.84339,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,17.581125,259.3804,3.65,3.65,1.0,Phoenix,Phoenix 2024-08-15 00:00:00+00:00
2024-08-15 00:00:00+00:00,26.259,43.0,12.690337,25.140629,0.0,0.0,0.0,0.0,0.0,28.0,24140.0,13.441071,110.37652,0.05,0.15,0.0,New York,New York 2024-08-15 00:00:00+00:00
2024-08-15 00:00:00+00:00,24.993,50.0,13.851182,24.448063,3.0,0.0,0.0,0.0,0.0,5.0,24140.0,12.261158,183.3664,0.05,0.2,0.0,Philadelphia,Philadelphia 2024-08-15 00:00:00+00:00
2024-08-15 00:00:00+00:00,39.2385,25.0,15.609864,38.821774,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,15.7908325,155.77226,1.65,1.65,1.0,Dallas,Dallas 2024-08-15 00:00:00+00:00
2024-08-15 00:00:00+00:00,26.710001,34.0,9.550065,24.531225,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,17.388409,297.09546,4.65,4.65,1.0,San Jose,San Jose 2024-08-15 00:00:00+00:00
2024-08-15 00:00:00+00:00,24.341,54.0,14.437806,24.349136,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,11.966953,248.83867,4.2,4.2,1.0,San Diego,San Diego 2024-08-15 00:00:00+00:00
2024-08-15 00:00:00+00:00,36.1995,36.0,18.763458,35.768604,0.0,0.0,0.0,0.0,0.0,100.0,24140.0,25.212852,133.26433,1.75,1.9,1.0,San Antonio,San Antonio 2024-08-15 00:00:00+00:00
2024-08-15 00:00:00+00:00,29.543499,34.0,12.032869,28.108608,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,16.199999,233.13002,4.35,4.35,1.0,Los Angeles,Los Angeles 2024-08-15 00:00:00+00:00
2024-08-15 00:00:00+00:00,33.669502,53.0,22.768253,36.122887,6.0,0.0,0.0,0.0,0.0,0.0,24140.0,19.839235,168.4862,1.35,1.55,1.0,Houston,Houston 2024-08-15 00:00:00+00:00
2024-08-15 01:00:00+00:00,38.038498,27.0,15.800148,37.72999,1.0,0.0,0.0,0.0,0.0,42.0,24140.0,15.575981,146.3099,0.4,0.4,1.0,Dallas,Dallas 2024-08-15 01:00:00+00:00
2024-08-15 01:00:00+00:00,22.910501,66.0,16.222132,24.10223,10.0,0.0,0.0,0.0,0.0,100.0,24140.0,6.5693827,80.53775,0.1,0.15,0.0,Chicago,Chicago 2024-08-15 01:00:00+00:00
2024-08-15 01:00:00+00:00,23.741,58.0,14.987276,23.722786,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,11.525623,255.52966,2.35,2.35,1.0,San Diego,San Diego 2024-08-15 01:00:00+00:00
2024-08-15 01:00:00+00:00,39.645,18.0,10.907267,37.3977,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,17.227419,259.15973,1.8,1.8,1.0,Phoenix,Phoenix 2024-08-15 01:00:00+00:00
2024-08-15 01:00:00+00:00,34.3995,41.0,19.252838,34.12125,1.0,0.0,0.0,0.0,0.0,44.0,24140.0,25.77962,144.09018,0.5,0.5,1.0,San Antonio,San Antonio 2024-08-15 01:00:00+00:00
2024-08-15 01:00:00+00:00,24.493,51.0,13.696205,24.469446,4.0,0.0,0.0,0.0,0.0,0.0,24140.0,8.311245,197.6502,0.0,0.0,0.0,Philadelphia,Philadelphia 2024-08-15 01:00:00+00:00
2024-08-15 01:00:00+00:00,25.210001,40.0,10.652914,22.96933,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,16.746773,295.46332,2.9,2.9,1.0,San Jose,San Jose 2024-08-15 01:00:00+00:00
2024-08-15 01:00:00+00:00,28.543499,38.0,12.845956,27.35337,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,14.277983,236.3099,2.45,2.45,1.0,Los Angeles,Los Angeles 2024-08-15 01:00:00+00:00
2024-08-15 01:00:00+00:00,32.2695,58.0,22.956919,34.92882,4.0,0.0,0.0,0.0,0.0,29.0,24140.0,19.201874,173.54128,0.25,0.3,1.0,Houston,Houston 2024-08-15 01:00:00+00:00
2024-08-15 01:00:00+00:00,25.759,47.0,13.59981,25.724638,2.0,0.0,0.0,0.0,0.0,6.0,24140.0,8.14587,135.0001,0.0,0.0,0.0,New York,New York 2024-08-15 01:00:00+00:00
2024-08-15 02:00:00+00:00,25.259,50.0,14.095518,25.475979,4.0,0.0,0.0,0.0,0.0,6.0,24140.0,7.6367526,171.86998,0.0,0.0,0.0,New York,New York 2024-08-15 02:00:00+00:00
2024-08-15 02:00:00+00:00,24.093,52.0,13.626099,24.476593,5.0,0.0,0.0,0.0,0.0,0.0,24140.0,5.3517847,227.72638,0.0,0.0,0.0,Philadelphia,Philadelphia 2024-08-15 02:00:00+00:00
2024-08-15 02:00:00+00:00,36.038498,33.0,17.238527,35.443825,2.0,0.0,0.0,0.0,0.0,14.0,24140.0,21.638964,134.32605,0.0,0.0,0.0,Dallas,Dallas 2024-08-15 02:00:00+00:00
2024-08-15 02:00:00+00:00,23.31,48.0,11.684939,21.572893,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,15.463246,294.77512,1.3,1.3,1.0,San Jose,San Jose 2024-08-15 02:00:00+00:00
2024-08-15 02:00:00+00:00,27.3435,43.0,13.668106,26.583729,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,13.276144,229.39879,0.95,0.95,1.0,Los Angeles,Los Angeles 2024-08-15 02:00:00+00:00
2024-08-15 02:00:00+00:00,32.299503,49.0,20.227976,32.354084,2.0,0.0,0.0,0.0,0.0,0.0,24140.0,26.826641,139.89915,0.0,0.0,0.0,San Antonio,San Antonio 2024-08-15 02:00:00+00:00
2024-08-15 02:00:00+00:00,39.145,19.0,11.317687,37.02282,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,17.227419,259.15973,0.45,0.45,1.0,Phoenix,Phoenix 2024-08-15 02:00:00+00:00
2024-08-15 02:00:00+00:00,31.1695,63.0,23.29225,34.202915,2.0,0.0,0.0,0.0,0.0,0.0,24140.0,18.014393,177.70944,0.0,0.0,0.0,Houston,Houston 2024-08-15 02:00:00+00:00
2024-08-15 02:00:00+00:00,22.6105,70.0,16.861595,23.443165,10.0,0.0,0.0,0.0,0.0,100.0,24140.0,10.853866,84.2895,0.0,0.0,0.0,Chicago,Chicago 2024-08-15 02:00:00+00:00
2024-08-15 02:00:00+00:00,22.941,63.0,15.523022,23.341135,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,10.08,270.0,0.8,0.8,1.0,San Diego,San Diego 2024-08-15 02:00:00+00:00
2024-08-15 03:00:00+00:00,25.7435,49.0,14.227964,25.450901,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,11.457958,223.72705,0.1,0.1,0.0,Los Angeles,Los Angeles 2024-08-15 03:00:00+00:00
2024-08-15 03:00:00+00:00,24.959,53.0,14.720573,26.0967,6.0,0.0,0.0,0.0,0.0,5.0,24140.0,2.9024127,172.87508,0.0,0.0,0.0,New York,New York 2024-08-15 03:00:00+00:00
2024-08-15 03:00:00+00:00,21.41,55.0,11.997114,20.263372,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,12.10157,292.751,0.25,0.25,0.0,San Jose,San Jose 2024-08-15 03:00:00+00:00
2024-08-15 03:00:00+00:00,22.341,66.0,15.680887,23.09982,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,8.049845,280.30478,0.05,0.05,0.0,San Diego,San Diego 2024-08-15 03:00:00+00:00
2024-08-15 03:00:00+00:00,22.310501,72.0,17.018444,23.584206,10.0,0.0,0.0,0.0,0.0,100.0,24140.0,8.287822,92.4895,0.0,0.0,0.0,Chicago,Chicago 2024-08-15 03:00:00+00:00
2024-08-15 03:00:00+00:00,38.645,19.0,10.911366,36.554485,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,16.167967,258.4399,0.0,0.0,0.0,Phoenix,Phoenix 2024-08-15 03:00:00+00:00
2024-08-15 03:00:00+00:00,30.3995,59.0,21.489847,31.449482,3.0,0.0,0.0,0.0,0.0,10.0,24140.0,24.569836,140.94687,0.0,0.0,0.0,San Antonio,San Antonio 2024-08-15 03:00:00+00:00
2024-08-15 03:00:00+00:00,24.393,52.0,13.903037,25.02293,6.0,0.0,0.0,0.0,0.0,100.0,24140.0,4.3349743,228.36655,0.0,0.0,0.0,Philadelphia,Philadelphia 2024-08-15 03:00:00+00:00
2024-08-15 03:00:00+00:00,34.9385,36.0,17.654703,34.78305,3.0,0.0,0.0,0.0,0.0,38.0,24140.0,19.881649,148.32457,0.0,0.0,0.0,Dallas,Dallas 2024-08-15 03:00:00+00:00
2024-08-15 03:00:00+00:00,30.6695,64.0,23.080647,33.680054,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,17.313717,183.57626,0.0,0.0,0.0,Houston,Houston 2024-08-15 03:00:00+00:00
2024-08-15 04:00:00+00:00,20.41,58.0,11.870012,19.625107,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,9.346143,285.6423,0.0,0.0,0.0,San Jose,San Jose 2024-08-15 04:00:00+00:00
2024-08-15 04:00:00+00:00,24.759,53.0,14.535558,26.061884,6.0,0.0,0.0,0.0,0.0,11.0,24140.0,1.2979984,303.6901,0.0,0.0,0.0,New York,New York 2024-08-15 04:00:00+00:00
2024-08-15 04:00:00+00:00,24.593,51.0,13.788294,25.289064,6.0,0.0,0.0,0.0,0.0,100.0,24140.0,3.6,306.86996,0.0,0.0,0.0,Philadelphia,Philadelphia 2024-08-15 04:00:00+00:00
2024-08-15 04:00:00+00:00,24.9435,51.0,14.111049,24.85188,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,9.793059,216.02747,0.0,0.0,0.0,Los Angeles,Los Angeles 2024-08-15 04:00:00+00:00
2024-08-15 04:00:00+00:00,34.6385,37.0,17.825377,34.650356,4.0,0.0,0.0,0.0,0.0,75.0,24140.0,19.255793,159.19313,0.0,0.0,0.0,Dallas,Dallas 2024-08-15 04:00:00+00:00
2024-08-15 04:00:00+00:00,21.810501,76.0,17.391443,23.124758,12.0,0.0,0.0,0.0,0.0,98.0,24140.0,9.114471,99.090195,0.0,0.0,0.0,Chicago,Chicago 2024-08-15 04:00:00+00:00
2024-08-15 04:00:00+00:00,29.1995,65.0,21.94473,30.834545,2.0,0.0,0.0,0.0,0.0,12.0,24140.0,22.288042,148.8776,0.0,0.0,0.0,San Antonio,San Antonio 2024-08-15 04:00:00+00:00
2024-08-15 04:00:00+00:00,22.041,68.0,15.862052,22.963701,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,7.42159,284.03625,0.0,0.0,0.0,San Diego,San Diego 2024-08-15 04:00:00+00:00
2024-08-15 04:00:00+00:00,38.345,20.0,11.440617,36.57017,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,15.111424,257.61926,0.0,0.0,0.0,Phoenix,Phoenix 2024-08-15 04:00:00+00:00
2024-08-15 04:00:00+00:00,30.0695,64.0,22.513422,32.903442,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,16.263872,185.07951,0.0,0.0,0.0,Houston,Houston 2024-08-15 04:00:00+00:00
2024-08-15 05:00:00+00:00,29.6695,65.0,22.389996,32.646996,0.0,0.0,0.0,0.0,0.0,5.0,24140.0,14.799459,184.18483,0.0,0.0,0.0,Houston,Houston 2024-08-15 05:00:00+00:00
2024-08-15 05:00:00+00:00,21.841,69.0,15.899574,23.071924,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,5.4119864,273.814,0.0,0.0,0.0,San Diego,San Diego 2024-08-15 05:00:00+00:00
2024-08-15 05:00:00+00:00,33.8385,39.0,17.953667,33.897064,5.0,0.0,0.0,0.0,0.0,9.0,24140.0,19.33639,155.82089,0.0,0.0,0.0,Dallas,Dallas 2024-08-15 05:00:00+00:00
2024-08-15 05:00:00+00:00,24.6435,51.0,13.834798,24.701279,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,8.0899935,212.27562,0.0,0.0,0.0,Los Angeles,Los Angeles 2024-08-15 05:00:00+00:00
2024-08-15 05:00:00+00:00,24.359001,54.0,14.454497,25.136982,6.0,0.0,0.0,0.0,0.0,9.0,24140.0,4.6938252,355.60138,0.0,0.0,0.0,New York,New York 2024-08-15 05:00:00+00:00
2024-08-15 05:00:00+00:00,22.0105,75.0,17.374958,23.324705,14.0,0.0,0.0,0.0,0.0,100.0,24140.0,9.0645685,96.84268,0.0,0.0,0.0,Chicago,Chicago 2024-08-15 05:00:00+00:00
2024-08-15 05:00:00+00:00,28.2995,71.0,22.537859,30.680347,1.0,0.0,0.0,0.0,0.0,13.0,24140.0,19.486609,154.85526,0.0,0.0,0.0,San Antonio,San Antonio 2024-08-15 05:00:00+00:00
2024-08-15 05:00:00+00:00,24.293,52.0,13.810727,24.623604,6.0,0.0,0.0,0.0,0.0,100.0,24140.0,6.162207,6.70975,0.0,0.0,0.0,Philadelphia,Philadelphia 2024-08-15 05:00:00+00:00
2024-08-15 05:00:00+00:00,37.945,20.0,11.113409,36.41343,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,12.758432,253.61038,0.0,0.0,0.0,Phoenix,Phoenix 2024-08-15 05:00:00+00:00
2024-08-15 05:00:00+00:00,19.710001,60.0,11.727259,19.24428,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,6.849467,273.01273,0.0,0.0,0.0,San Jose,San Jose 2024-08-15 05:00:00+00:00
2024-08-15 06:00:00+00:00,33.2385,41.0,18.214909,33.369835,6.0,0.0,0.0,0.0,0.0,-1.0,24140.0,19.652176,171.57312,0.0,0.0,0.0,Dallas,Dallas 2024-08-15 06:00:00+00:00
2024-08-15 06:00:00+00:00,23.893,52.0,13.441461,24.006157,6.0,0.0,0.0,0.0,0.0,100.0,24140.0,6.763786,25.201094,0.0,0.0,0.0,Philadelphia,Philadelphia 2024-08-15 06:00:00+00:00
2024-08-15 06:00:00+00:00,27.7995,75.0,22.961107,30.944908,0.0,0.0,0.0,0.0,0.0,12.0,24140.0,15.937878,161.56496,0.0,0.0,0.0,San Antonio,San Antonio 2024-08-15 06:00:00+00:00
2024-08-15 06:00:00+00:00,29.2695,66.0,22.261675,32.32072,0.0,0.0,0.0,0.0,0.0,5.0,24140.0,13.797912,187.49576,0.0,0.0,0.0,Houston,Houston 2024-08-15 06:00:00+00:00
2024-08-15 06:00:00+00:00,24.6435,51.0,13.834798,24.871212,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,6.9247384,207.89717,0.0,0.0,0.0,Los Angeles,Los Angeles 2024-08-15 06:00:00+00:00
2024-08-15 06:00:00+00:00,21.310501,78.0,17.31838,22.605888,16.0,0.0,0.0,0.0,0.0,100.0,24140.0,9.028754,94.57384,0.0,0.0,0.0,Chicago,Chicago 2024-08-15 06:00:00+00:00
2024-08-15 06:00:00+00:00,23.759,55.0,14.181178,24.025618,6.0,0.0,0.0,0.0,0.0,6.0,24140.0,7.5170207,343.3007,0.0,0.0,0.0,New York,New York 2024-08-15 06:00:00+00:00
2024-08-15 06:00:00+00:00,21.640999,70.0,15.933526,22.917757,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,5.1919937,236.3099,0.0,0.0,0.0,San Diego,San Diego 2024-08-15 06:00:00+00:00
2024-08-15 06:00:00+00:00,19.210001,60.0,11.257151,18.79389,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,5.506941,258.6901,0.0,0.0,0.0,San Jose,San Jose 2024-08-15 06:00:00+00:00
2024-08-15 06:00:00+00:00,37.645,21.0,11.604381,36.683994,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,9.885262,259.50858,0.0,0.0,0.0,Phoenix,Phoenix 2024-08-15 06:00:00+00:00
2024-08-15 07:00:00+00:00,18.710001,62.0,11.281133,18.390478,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,4.896529,252.89719,0.0,0.0,0.0,San Jose,San Jose 2024-08-15 07:00:00+00:00
2024-08-15 07:00:00+00:00,24.543499,52.0,14.041958,24.868996,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,6.763786,205.2011,0.0,0.0,0.0,Los Angeles,Los Angeles 2024-08-15 07:00:00+00:00
2024-08-15 07:00:00+00:00,23.159,55.0,13.623434,23.157076,6.0,0.0,0.0,0.0,0.0,5.0,24140.0,7.9932976,352.23492,0.0,0.0,0.0,New York,New York 2024-08-15 07:00:00+00:00
2024-08-15 07:00:00+00:00,28.869501,69.0,22.61231,32.24928,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,12.9249525,192.875,0.0,0.0,0.0,Houston,Houston 2024-08-15 07:00:00+00:00
2024-08-15 07:00:00+00:00,32.3385,48.0,19.930332,32.94292,4.0,0.0,0.0,0.0,0.0,0.0,24140.0,22.027763,191.30989,0.0,0.0,0.0,Dallas,Dallas 2024-08-15 07:00:00+00:00
2024-08-15 07:00:00+00:00,21.0105,79.0,17.228664,22.487759,18.0,0.0,0.0,0.0,0.0,100.0,24140.0,7.5170207,106.699326,0.0,0.0,0.0,Chicago,Chicago 2024-08-15 07:00:00+00:00
2024-08-15 07:00:00+00:00,27.3995,77.0,23.009418,30.878551,0.0,0.0,0.0,0.0,0.0,11.0,24140.0,13.849476,171.02745,0.0,0.0,0.0,San Antonio,San Antonio 2024-08-15 07:00:00+00:00
2024-08-15 07:00:00+00:00,21.341,71.0,15.868102,22.528843,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,5.6233797,230.19447,0.0,0.0,0.0,San Diego,San Diego 2024-08-15 07:00:00+00:00
2024-08-15 07:00:00+00:00,37.045,21.0,11.110446,35.76358,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,11.043261,250.9743,0.0,0.0,0.0,Phoenix,Phoenix 2024-08-15 07:00:00+00:00
2024-08-15 07:00:00+00:00,23.393,50.0,12.381074,23.071466,4.0,0.0,0.0,0.0,0.0,84.0,24140.0,7.289444,20.224945,0.0,0.0,0.0,Philadelphia,Philadelphia 2024-08-15 07:00:00+00:00
2024-08-15 08:00:00+00:00,28.369501,71.0,22.604918,31.854198,0.0,0.0,0.0,0.0,0.0,5.0,24140.0,12.181625,198.9705,0.0,0.0,0.0,Houston,Houston 2024-08-15 08:00:00+00:00
2024-08-15 08:00:00+00:00,20.7105,76.0,16.32777,21.753641,21.0,0.0,0.0,0.0,0.0,100.0,24140.0,7.8954163,136.8476,0.0,0.0,0.0,Chicago,Chicago 2024-08-15 08:00:00+00:00
2024-08-15 08:00:00+00:00,22.859001,56.0,13.621334,22.761131,6.0,0.0,0.0,0.0,0.0,5.0,24140.0,8.647496,357.6141,0.0,0.0,0.0,New York,New York 2024-08-15 08:00:00+00:00
2024-08-15 08:00:00+00:00,21.041,72.0,15.798954,22.23402,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,5.3999996,216.86998,0.0,0.0,0.0,San Diego,San Diego 2024-08-15 08:00:00+00:00
2024-08-15 08:00:00+00:00,24.3435,53.0,14.151154,24.612703,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,7.42159,194.03627,0.0,0.0,0.0,Los Angeles,Los Angeles 2024-08-15 08:00:00+00:00
2024-08-15 08:00:00+00:00,35.945,24.0,12.219507,34.418144,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,15.119999,270.0,0.0,0.0,0.0,Phoenix,Phoenix 2024-08-15 08:00:00+00:00
2024-08-15 08:00:00+00:00,22.093,54.0,12.352593,21.931915,2.0,0.0,0.0,0.0,0.0,6.0,24140.0,6.130579,3.3664,0.0,0.0,0.0,Philadelphia,Philadelphia 2024-08-15 08:00:00+00:00
2024-08-15 08:00:00+00:00,26.9995,78.0,22.835058,30.55223,0.0,0.0,0.0,0.0,0.0,7.0,24140.0,12.6462,175.101,0.0,0.0,0.0,San Antonio,San Antonio 2024-08-15 08:00:00+00:00
2024-08-15 08:00:00+00:00,31.6385,50.0,19.949385,32.693825,2.0,0.0,0.0,0.0,0.0,0.0,24140.0,19.008547,204.62355,0.0,0.0,0.0,Dallas,Dallas 2024-08-15 08:00:00+00:00
2024-08-15 08:00:00+00:00,18.31,63.0,11.144602,17.998798,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,4.5536795,251.56496,0.0,0.0,0.0,San Jose,San Jose 2024-08-15 08:00:00+00:00
2024-08-15 09:00:00+00:00,21.593,57.0,12.7115555,21.494123,0.0,0.0,0.0,0.0,0.0,48.0,24140.0,6.519877,6.3401003,0.0,0.0,0.0,Philadelphia,Philadelphia 2024-08-15 09:00:00+00:00
2024-08-15 09:00:00+00:00,28.0695,73.0,22.774952,31.71325,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,11.770403,203.42871,0.0,0.0,0.0,Houston,Houston 2024-08-15 09:00:00+00:00
2024-08-15 09:00:00+00:00,21.0105,69.0,15.105856,21.309578,23.0,0.0,0.0,0.0,0.0,91.0,24140.0,9.673221,135.0001,0.0,0.0,0.0,Chicago,Chicago 2024-08-15 09:00:00+00:00
2024-08-15 09:00:00+00:00,17.81,65.0,11.142124,17.512909,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,4.452954,255.96373,0.0,0.0,0.0,San Jose,San Jose 2024-08-15 09:00:00+00:00
2024-08-15 09:00:00+00:00,22.659,57.0,13.7070675,22.53069,6.0,0.0,0.0,0.0,0.0,6.0,24140.0,9.0645685,6.842679,0.0,0.0,0.0,New York,New York 2024-08-15 09:00:00+00:00
2024-08-15 09:00:00+00:00,35.245,26.0,12.851112,34.090214,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,14.003029,287.96924,0.0,0.0,0.0,Phoenix,Phoenix 2024-08-15 09:00:00+00:00
2024-08-15 09:00:00+00:00,30.8385,56.0,21.048288,32.83694,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,16.434305,208.8107,0.0,0.0,0.0,Dallas,Dallas 2024-08-15 09:00:00+00:00
2024-08-15 09:00:00+00:00,26.4995,81.0,22.97234,30.507751,0.0,0.0,0.0,0.0,0.0,6.0,24140.0,10.08,180.0,0.0,0.0,0.0,San Antonio,San Antonio 2024-08-15 09:00:00+00:00
2024-08-15 09:00:00+00:00,20.741,74.0,15.939029,21.95598,0.0,0.0,0.0,0.0,0.0,0.0,24140.0,5.634891,206.56499,0.0,0.0,0.0,San Diego,San Diego 2024-08-15 09:00:00+00:00
